,id_code,experiment,plate,well,sirna,well_type,img_path_root,cell_type
224,HEPG2-01_4_H22,HEPG2-01,4,H22,3,positive_control,train/HEPG2-01/Plate4/H22_s1,HEPG2
225,HEPG2-01_4_H22,HEPG2-01,4,H22,3,positive_control,train/HEPG2-01/Plate4/H22_s2,HEPG2
226,HEPG2-01_4_J03,HEPG2-01,4,J03,27,positive_control,train/HEPG2-01/Plate4/J03_s1,HEPG2
227,HEPG2-01_4_J03,HEPG2-01,4,J03,27,positive_control,train/HEPG2-01/Plate4/J03_s2,HEPG2
228,HEPG2-01_4_J07,HEPG2-01,4,J07,23,positive_control,train/HEPG2-01/Plate4/J07_s1,HEPG2
229,HEPG2-01_4_J07,HEPG2-01,4,J07,23,positive_control,train/HEPG2-01/Plate4/J07_s2,HEPG2
230,HEPG2-01_4_J11,HEPG2-01,4,J11,15,positive_control,train/HEPG2-01/Plate4/J11_s1,HEPG2
231,HEPG2-01_4_J11,HEPG2-01,4,J11,15,positive_control,train/HEPG2-01/Plate4/J11_s2,HEPG2
232,HEPG2-01_4_J15,HEPG2-01,4,J15,4,positive_control,train/HEPG2-01/Plate4/J15_s1,HEPG2
233,HEPG2-01_4_J15,HEPG2-01,4,J15,4,positive_control,train/HEPG2-01/Plate4/J15_s2,HEPG2
234,HEPG2-01_4_J19,HEPG2-01,4,J19,2,positive_control,train/HEPG2-01/Plate4/J19_s1,HEPG2
235,HEPG2-01_4_J19,HEPG2-01,4,J19,2,positive_control,train/HEPG2-01/Plate4/J19_s2,HEPG2
236,HEPG2-01_4_J22,HEPG2-01,4,J22,1,positive_control,train/HEPG2-01/Plate4/J22_s1,HEPG2
237,HEPG2-01_4_J22,HEPG2-01,4,J22,1,positive_control,train/HEPG2-01/Plate4/J22_s2,HEPG2
238,HEPG2-01_4_M03,HEPG2-01,4,M03,10,positive_control,train/HEPG2-01/Plate4/M03_s1,HEPG2
239,HEPG2-01_4_M03,HEPG2-01,4,M03,10,positive_control,train/HEPG2-01/Plate4/M03_s2,HEPG2
240,HEPG2-01_4_M07,HEPG2-01,4,M07,14,positive_control,train/HEPG2-01/Plate4/M07_s1,HEPG2
241,HEPG2-01_4_M07,HEPG2-01,4,M07,14,positive_control,train/HEPG2-01/Plate4/M07_s2,HEPG2
242,HEPG2-01_4_M11,HEPG2-01,4,M11,22,positive_control,train/HEPG2-01/Plate4/M11_s1,HEPG2
243,HEPG2-01_4_M11,HEPG2-01,4,M11,22,positive_control,train/HEPG2-01/Plate4/M11_s2,HEPG2
244,HEPG2-01_4_M15,HEPG2-01,4,M15,0,positive_control,train/HEPG2-01/Plate4/M15_s1,HEPG2
245,HEPG2-01_4_M15,HEPG2-01,4,M15,0,positive_control,train/HEPG2-01/Plate4/M15_s2,HEPG2
246,HEPG2-01_4_M19,HEPG2-01,4,M19,18,positive_control,train/HEPG2-01/Plate4/M19_s1,HEPG2
247,HEPG2-01_4_M19,HEPG2-01,4,M19,18,positive_control,train/HEPG2-01/Plate4/M19_s2,HEPG2
248,HEPG2-01_4_M22,HEPG2-01,4,M22,28,positive_control,train/HEPG2-01/Plate4/M22_s1,HEPG2
249,HEPG2-01_4_M22,HEPG2-01,4,M22,28,positive_control,train/HEPG2-01/Plate4/M22_s2,HEPG2
250,HEPG2-01_4_O09,HEPG2-01,4,O09,30,negative_control,train/HEPG2-01/Plate4/O09_s1,HEPG2
251,HEPG2-01_4_O09,HEPG2-01,4,O09,30,negative_control,train/HEPG2-01/Plate4/O09_s2,HEPG2
252,HEPG2-02_1_B02,HEPG2-02,1,B02,30,negative_control,train/HEPG2-02/Plate1/B02_s1,HEPG2
253,HEPG2-02_1_B02,HEPG2-02,1,B02,30,negative_control,train/HEPG2-02/Plate1/B02_s2,HEPG2
254,HEPG2-02_1_C03,HEPG2-02,1,C03,25,positive_control,train/HEPG2-02/Plate1/C03_s1,HEPG2
255,HEPG2-02_1_C03,HEPG2-02,1,C03,25,positive_control,train/HEPG2-02/Plate1/C03_s2,HEPG2
256,HEPG2-02_1_C07,HEPG2-02,1,C07,20,positive_control,train/HEPG2-02/Plate1/C07_s1,HEPG2
257,HEPG2-02_1_C07,HEPG2-02,1,C07,20,positive_control,train/HEPG2-02/Plate1/C07_s2,HEPG2
258,HEPG2-02_1_C11,HEPG2-02,1,C11,2,positive_control,train/HEPG2-02/Plate1/C11_s1,HEPG2
259,HEPG2-02_1_C11,HEPG2-02,1,C11,2,positive_control,train/HEPG2-02/Plate1/C11_s2,HEPG2
260,HEPG2-02_1_C15,HEPG2-02,1,C15,9,positive_control,train/HEPG2-02/Plate1/C15_s1,HEPG2
261,HEPG2-02_1_C15,HEPG2-02,1,C15,9,positive_control,train/HEPG2-02/Plate1/C15_s2,HEPG2
262,HEPG2-02_1_C19,HEPG2-02,1,C19,6,positive_control,train/HEPG2-02/Plate1/C19_s1,HEPG2
263,HEPG2-02_1_C19,HEPG2-02,1,C19,6,positive_control,train/HEPG2-02/Plate1/C19_s2,HEPG2
264,HEPG2-02_1_C22,HEPG2-02,1,C22,0,positive_control,train/HEPG2-02/Plate1/C22_s1,HEPG2
265,HEPG2-02_1_C22,HEPG2-02,1,C22,0,positive_control,train/HEPG2-02/Plate1/C22_s2,HEPG2
266,HEPG2-02_1_F03,HEPG2-02,1,F03,13,positive_control,train/HEPG2-02/Plate1/F03_s1,HEPG2
267,HEPG2-02_1_F03,HEPG2-02,1,F03,13,positive_control,train/HEPG2-02/Plate1/F03_s2,HEPG2
268,HEPG2-02_1_F07,HEPG2-02,1,F07,15,positive_control,train/HEPG2-02/Plate1/F07_s1,HEPG2
269,HEPG2-02_1_F07,HEPG2-02,1,F07,15,positive_control,train/HEPG2-02/Plate1/F07_s2,HEPG2
270,HEPG2-02_1_F11,HEPG2-02,1,F11,17,positive_control,train/HEPG2-02/Plate1/F11_s1,HEPG2
271,HEPG2-02_1_F11,HEPG2-02,1,F11,17,positive_control,train/HEPG2-02/Plate1/F11_s2,HEPG2
272,HEPG2-02_1_F15,HEPG2-02,1,F15,3,positive_control,train/HEPG2-02/Plate1/F15_s1,HEPG2
273,HEPG2-02_1_F15,HEPG2-02,1,F15,3,positive_control,train/HEPG2-02/Plate1/F15_s2,HEPG2
274,HEPG2-02_1_F19,HEPG2-02,1,F19,19,positive_control,train/HEPG2-02/Plate1/F19_s1,HEPG2
275,HEPG2-02_1_F19,HEPG2-02,1,F19,19,positive_control,train/HEPG2-02/Plate1/F19_s2,HEPG2
276,HEPG2-02_1_F22,HEPG2-02,1,F22,27,positive_control,train/HEPG2-02/Plate1/F22_s1,HEPG2
277,HEPG2-02_1_F22,HEPG2-02,1,F22,27,positive_control,train/HEPG2-02/Plate1/F22_s2,HEPG2
278,HEPG2-02_1_H03,HEPG2-02,1,H03,11,positive_control,train/HEPG2-02/Plate1/H03_s1,HEPG2
279,HEPG2-02_1_H03,HEPG2-02,1,H03,11,positive_control,train/HEPG2-02/Plate1/H03_s2,HEPG2
280,HEPG2-02_1_H07,HEPG2-02,1,H07,10,positive_control,train/HEPG2-02/Plate1/H07_s1,HEPG2
281,HEPG2-02_1_H07,HEPG2-02,1,H07,10,positive_control,train/HEPG2-02/Plate1/H07_s2,HEPG2
282,HEPG2-02_1_H11,HEPG2-02,1,H11,5,positive_control,train/HEPG2-02/Plate1/H11_s1,HEPG2
283,HEPG2-02_1_H11,HEPG2-02,1,H11,5,positive_control,train/HEPG2-02/Plate1/H11_s2,HEPG2
284,HEPG2-02_1_H15,HEPG2-02,1,H15,12,positive_control,train/HEPG2-02/Plate1/H15_s1,HEPG2
285,HEPG2-02_1_H15,HEPG2-02,1,H15,12,positive_control,train/HEPG2-02/Plate1/H15_s2,HEPG2
286,HEPG2-02_1_H19,HEPG2-02,1,H19,29,positive_control,train/HEPG2-02/Plate1/H19_s1,HEPG2
287,HEPG2-02_1_H19,HEPG2-02,1,H19,29,positive_control,train/HEPG2-02/Plate1/H19_s2,HEPG2
288,HEPG2-02_1_H22,HEPG2-02,1,H22,4,positive_control,train/HEPG2-02/Plate1/H22_s1,HEPG2
289,HEPG2-02_1_H22,HEPG2-02,1,H22,4,positive_control,train/HEPG2-02/Plate1/H22_s2,HEPG2
290,HEPG2-02_1_J03,HEPG2-02,1,J03,21,positive_control,train/HEPG2-02/Plate1/J03_s1,HEPG2
291,HEPG2-02_1_J03,HEPG2-02,1,J03,21,positive_control,train/HEPG2-02/Plate1/J03_s2,HEPG2
292,HEPG2-02_1_J07,HEPG2-02,1,J07,18,positive_control,train/HEPG2-02/Plate1/J07_s1,HEPG2
293,HEPG2-02_1_J07,HEPG2-02,1,J07,18,positive_control,train/HEPG2-02/Plate1/J07_s2,HEPG2
294,HEPG2-02_1_J11,HEPG2-02,1,J11,8,positive_control,train/HEPG2-02/Plate1/J11_s1,HEPG2
295,HEPG2-02_1_J11,HEPG2-02,1,J11,8,positive_control,train/HEPG2-02/Plate1/J11_s2,HEPG2
296,HEPG2-02_1_J15,HEPG2-02,1,J15,26,positive_control,train/HEPG2-02/Plate1/J15_s1,HEPG2
297,HEPG2-02_1_J15,HEPG2-02,1,J15,26,positive_control,train/HEPG2-02/Plate1/J15_s2,HEPG2
298,HEPG2-02_1_J19,HEPG2-02,1,J19,24,positive_control,train/HEPG2-02/Plate1/J19_s1,HEPG2
299,HEPG2-02_1_J19,HEPG2-02,1,J19,24,positive_control,train/HEPG2-02/Plate1/J19_s2,HEPG2
300,HEPG2-02_1_J22,HEPG2-02,1,J22,14,positive_control,train/HEPG2-02/Plate1/J22_s1,HEPG2
301,HEPG2-02_1_J22,HEPG2-02,1,J22,14,positive_control,train/HEPG2-02/Plate1/J22_s2,HEPG2
302,HEPG2-02_1_M03,HEPG2-02,1,M03,7,positive_control,train/HEPG2-02/Plate1/M03_s1,HEPG2
303,HEPG2-02_1_M03,HEPG2-02,1,M03,7,positive_control,train/HEPG2-02/Plate1/M03_s2,HEPG2
304,HEPG2-02_1_M07,HEPG2-02,1,M07,22,positive_control,train/HEPG2-02/Plate1/M07_s1,HEPG2
305,HEPG2-02_1_M07,HEPG2-02,1,M07,22,positive_control,train/HEPG2-02/Plate1/M07_s2,HEPG2
306,HEPG2-02_1_M11,HEPG2-02,1,M11,1,positive_control,train/HEPG2-02/Plate1/M11_s1,HEPG2
307,HEPG2-02_1_M11,HEPG2-02,1,M11,1,positive_control,train/HEPG2-02/Plate1/M11_s2,HEPG2
308,HEPG2-02_1_M15,HEPG2-02,1,M15,16,positive_control,train/HEPG2-02/Plate1/M15_s1,HEPG2
309,HEPG2-02_1_M15,HEPG2-02,1,M15,16,positive_control,train/HEPG2-02/Plate1/M15_s2,HEPG2
310,HEPG2-02_1_M19,HEPG2-02,1,M19,28,positive_control,train/HEPG2-02/Plate1/M19_s1,HEPG2
311,HEPG2-02_1_M19,HEPG2-02,1,M19,28,positive_control,train/HEPG2-02/Plate1/M19_s2,HEPG2
312,HEPG2-02_1_M22,HEPG2-02,1,M22,23,positive_control,train/HEPG2-02/Plate1/M22_s1,HEPG2
313,HEPG2-02_1_M22,HEPG2-02,1,M22,23,positive_control,train/HEPG2-02/Plate1/M22_s2,HEPG2
314,HEPG2-02_1_N04,HEPG2-02,1,N04,30,negative_control,train/HEPG2-02/Plate1/N04_s1,HEPG2
315,HEPG2-02_1_N04,HEPG2-02,1,N04,30,negative_control,train/HEPG2-02/Plate1/N04_s2,HEPG2
316,HEPG2-02_2_B02,HEPG2-02,2,B02,30,negative_control,train/HEPG2-02/Plate2/B02_s1,HEPG2
317,HEPG2-02_2_B02,HEPG2-02,2,B02,30,negative_control,train/HEPG2-02/Plate2/B02_s2,HEPG2
318,HEPG2-02_2_C03,HEPG2-02,2,C03,29,positive_control,train/HEPG2-02/Plate2/C03_s1,HEPG2
319,HEPG2-02_2_C03,HEPG2-02,2,C03,29,positive_control,train/HEPG2-02/Plate2/C03_s2,HEPG2
320,HEPG2-02_2_C07,HEPG2-02,2,C07,18,positive_control,train/HEPG2-02/Plate2/C07_s1,HEPG2
321,HEPG2-02_2_C07,HEPG2-02,2,C07,18,positive_control,train/HEPG2-02/Plate2/C07_s2,HEPG2
322,HEPG2-02_2_C11,HEPG2-02,2,C11,5,positive_control,train/HEPG2-02/Plate2/C11_s1,HEPG2
323,HEPG2-02_2_C11,HEPG2-02,2,C11,5,positive_control,train/HEPG2-02/Plate2/C11_s2,HEPG2
324,HEPG2-02_2_C15,HEPG2-02,2,C15,28,positive_control,train/HEPG2-02/Plate2/C15_s1,HEPG2
325,HEPG2-02_2_C15,HEPG2-02,2,C15,28,positive_control,train/HEPG2-02/Plate2/C15_s2,HEPG2
326,HEPG2-02_2_C19,HEPG2-02,2,C19,14,positive_control,train/HEPG2-02/Plate2/C19_s1,HEPG2
327,HEPG2-02_2_C19,HEPG2-02,2,C19,14,positive_control,train/HEPG2-02/Plate2/C19_s2,HEPG2
328,HEPG2-02_2_C22,HEPG2-02,2,C22,27,positive_control,train/HEPG2-02/Plate2/C22_s1,HEPG2
329,HEPG2-02_2_C22,HEPG2-02,2,C22,27,positive_control,train/HEPG2-02/Plate2/C22_s2,HEPG2
330,HEPG2-02_2_F03,HEPG2-02,2,F03,12,positive_control,train/HEPG2-02/Plate2/F03_s1,HEPG2
331,HEPG2-02_2_F03,HEPG2-02,2,F03,12,positive_control,train/HEPG2-02/Plate2/F03_s2,HEPG2
332,HEPG2-02_2_F07,HEPG2-02,2,F07,4,positive_control,train/HEPG2-02/Plate2/F07_s1,HEPG2
333,HEPG2-02_2_F07,HEPG2-02,2,F07,4,positive_control,train/HEPG2-02/Plate2/F07_s2,HEPG2
334,HEPG2-02_2_F11,HEPG2-02,2,F11,20,positive_control,train/HEPG2-02/Plate2/F11_s1,HEPG2
335,HEPG2-02_2_F11,HEPG2-02,2,F11,20,positive_control,train/HEPG2-02/Plate2/F11_s2,HEPG2
336,HEPG2-02_2_F15,HEPG2-02,2,F15,7,positive_control,train/HEPG2-02/Plate2/F15_s1,HEPG2
337,HEPG2-02_2_F15,HEPG2-02,2,F15,7,positive_control,train/HEPG2-02/Plate2/F15_s2,HEPG2
338,HEPG2-02_2_F19,HEPG2-02,2,F19,2,positive_control,train/HEPG2-02/Plate2/F19_s1,HEPG2
339,HEPG2-02_2_F19,HEPG2-02,2,F19,2,positive_control,train/HEPG2-02/Plate2/F19_s2,HEPG2
340,HEPG2-02_2_F22,HEPG2-02,2,F22,15,positive_control,train/HEPG2-02/Plate2/F22_s1,HEPG2
341,HEPG2-02_2_F22,HEPG2-02,2,F22,15,positive_control,train/HEPG2-02/Plate2/F22_s2,HEPG2
342,HEPG2-02_2_H03,HEPG2-02,2,H03,13,positive_control,train/HEPG2-02/Plate2/H03_s1,HEPG2
343,HEPG2-02_2_H03,HEPG2-02,2,H03,13,positive_control,train/HEPG2-02/Plate2/H03_s2,HEPG2
344,HEPG2-02_2_H07,HEPG2-02,2,H07,8,positive_control,train/HEPG2-02/Plate2/H07_s1,HEPG2
345,HEPG2-02_2_H07,HEPG2-02,2,H07,8,positive_control,train/HEPG2-02/Plate2/H07_s2,HEPG2
346,HEPG2-02_2_H11,HEPG2-02,2,H11,6,positive_control,train/HEPG2-02/Plate2/H11_s1,HEPG2
347,HEPG2-02_2_H11,HEPG2-02,2,H11,6,positive_control,train/HEPG2-02/Plate2/H11_s2,HEPG2
348,HEPG2-02_2_H15,HEPG2-02,2,H15,26,positive_control,train/HEPG2-02/Plate2/H15_s1,HEPG2
349,HEPG2-02_2_H15,HEPG2-02,2,H15,26,positive_control,train/HEPG2-02/Plate2/H15_s2,HEPG2
350,HEPG2-02_2_H19,HEPG2-02,2,H19,3,positive_control,train/HEPG2-02/Plate2/H19_s1,HEPG2
351,HEPG2-02_2_H19,HEPG2-02,2,H19,3,positive_control,train/HEPG2-02/Plate2/H19_s2,HEPG2
352,HEPG2-02_2_H22,HEPG2-02,2,H22,17,positive_control,train/HEPG2-02/Plate2/H22_s1,HEPG2
353,HEPG2-02_2_H22,HEPG2-02,2,H22,17,positive_control,train/HEPG2-02/Plate2/H22_s2,HEPG2
354,HEPG2-02_2_J03,HEPG2-02,2,J03,19,positive_control,train/HEPG2-02/Plate2/J03_s1,HEPG2
355,HEPG2-02_2_J03,HEPG2-02,2,J03,19,positive_control,train/HEPG2-02/Plate2/J03_s2,HEPG2
356,HEPG2-02_2_J07,HEPG2-02,2,J07,25,positive_control,train/HEPG2-02/Plate2/J07_s1,HEPG2
357,HEPG2-02_2_J07,HEPG2-02,2,J07,25,positive_control,train/HEPG2-02/Plate2/J07_s2,HEPG2
358,HEPG2-02_2_J11,HEPG2-02,2,J11,22,positive_control,train/HEPG2-02/Plate2/J11_s1,HEPG2
359,HEPG2-02_2_J11,HEPG2-02,2,J11,22,positive_control,train/HEPG2-02/Plate2/J11_s2,HEPG2
360,HEPG2-02_2_J15,HEPG2-02,2,J15,1,positive_control,train/HEPG2-02/Plate2/J15_s1,HEPG2
361,HEPG2-02_2_J15,HEPG2-02,2,J15,1,positive_control,train/HEPG2-02/Plate2/J15_s2,HEPG2
362,HEPG2-02_2_J19,HEPG2-02,2,J19,9,positive_control,train/HEPG2-02/Plate2/J19_s1,HEPG2
363,HEPG2-02_2_J19,HEPG2-02,2,J19,9,positive_control,train/HEPG2-02/Plate2/J19_s2,HEPG2
364,HEPG2-02_2_J22,HEPG2-02,2,J22,0,positive_control,train/HEPG2-02/Plate2/J22_s1,HEPG2
365,HEPG2-02_2_J22,HEPG2-02,2,J22,0,positive_control,train/HEPG2-02/Plate2/J22_s2,HEPG2
366,HEPG2-02_2_M03,HEPG2-02,2,M03,23,positive_control,train/HEPG2-02/Plate2/M03_s1,HEPG2
367,HEPG2-02_2_M03,HEPG2-02,2,M03,23,positive_control,train/HEPG2-02/Plate2/M03_s2,HEPG2
368,HEPG2-02_2_M07,HEPG2-02,2,M07,24,positive_control,train/HEPG2-02/Plate2/M07_s1,HEPG2
369,HEPG2-02_2_M07,HEPG2-02,2,M07,24,positive_control,train/HEPG2-02/Plate2/M07_s2,HEPG2
370,HEPG2-02_2_M11,HEPG2-02,2,M11,16,positive_control,train/HEPG2-02/Plate2/M11_s1,HEPG2
371,HEPG2-02_2_M11,HEPG2-02,2,M11,16,positive_control,train/HEPG2-02/Plate2/M11_s2,HEPG2
372,HEPG2-02_2_M15,HEPG2-02,2,M15,10,positive_control,train/HEPG2-02/Plate2/M15_s1,HEPG2
373,HEPG2-02_2_M15,HEPG2-02,2,M15,10,positive_control,train/HEPG2-02/Plate2/M15_s2,HEPG2
374,HEPG2-02_2_M19,HEPG2-02,2,M19,21,positive_control,train/HEPG2-02/Plate2/M19_s1,HEPG2
375,HEPG2-02_2_M19,HEPG2-02,2,M19,21,positive_control,train/HEPG2-02/Plate2/M19_s2,HEPG2
376,HEPG2-02_2_M22,HEPG2-02,2,M22,11,positive_control,train/HEPG2-02/Plate2/M22_s1,HEPG2
377,HEPG2-02_2_M22,HEPG2-02,2,M22,11,positive_control,train/HEPG2-02/Plate2/M22_s2,HEPG2
378,HEPG2-02_3_B02,HEPG2-02,3,B02,30,negative_control,train/HEPG2-02/Plate3/B02_s1,HEPG2
379,HEPG2-02_3_B02,HEPG2-02,3,B02,30,negative_control,train/HEPG2-02/Plate3/B02_s2,HEPG2
380,HEPG2-02_3_C03,HEPG2-02,3,C03,9,positive_control,train/HEPG2-02/Plate3/C03_s1,HEPG2
381,HEPG2-02_3_C03,HEPG2-02,3,C03,9,positive_control,train/HEPG2-02/Plate3/C03_s2,HEPG2
382,HEPG2-02_3_C07,HEPG2-02,3,C07,28,positive_control,train/HEPG2-02/Plate3/C07_s1,HEPG2
383,HEPG2-02_3_C07,HEPG2-02,3,C07,28,positive_control,train/HEPG2-02/Plate3/C07_s2,HEPG2
384,HEPG2-02_3_C11,HEPG2-02,3,C11,22,positive_control,train/HEPG2-02/Plate3/C11_s1,HEPG2
385,HEPG2-02_3_C11,HEPG2-02,3,C11,22,positive_control,train/HEPG2-02/Plate3/C11_s2,HEPG2
386,HEPG2-02_3_C15,HEPG2-02,3,C15,3,positive_control,train/HEPG2-02/Plate3/C15_s1,HEPG2
387,HEPG2-02_3_C15,HEPG2-02,3,C15,3,positive_control,train/HEPG2-02/Plate3/C15_s2,HEPG2
388,HEPG2-02_3_C19,HEPG2-02,3,C19,23,positive_control,train/HEPG2-02/Plate3/C19_s1,HEPG2
389,HEPG2-02_3_C19,HEPG2-02,3,C19,23,positive_control,train/HEPG2-02/Plate3/C19_s2,HEPG2
390,HEPG2-02_3_C22,HEPG2-02,3,C22,8,positive_control,train/HEPG2-02/Plate3/C22_s1,HEPG2
391,HEPG2-02_3_C22,HEPG2-02,3,C22,8,positive_control,train/HEPG2-02/Plate3/C22_s2,HEPG2
392,HEPG2-02_3_F03,HEPG2-02,3,F03,6,positive_control,train/HEPG2-02/Plate3/F03_s1,HEPG2
393,HEPG2-02_3_F03,HEPG2-02,3,F03,6,positive_control,train/HEPG2-02/Plate3/F03_s2,HEPG2
394,HEPG2-02_3_F07,HEPG2-02,3,F07,4,positive_control,train/HEPG2-02/Plate3/F07_s1,HEPG2
395,HEPG2-02_3_F07,HEPG2-02,3,F07,4,positive_control,train/HEPG2-02/Plate3/F07_s2,HEPG2
396,HEPG2-02_3_F11,HEPG2-02,3,F11,29,positive_control,train/HEPG2-02/Plate3/F11_s1,HEPG2
397,HEPG2-02_3_F11,HEPG2-02,3,F11,29,positive_control,train/HEPG2-02/Plate3/F11_s2,HEPG2
398,HEPG2-02_3_F15,HEPG2-02,3,F15,24,positive_control,train/HEPG2-02/Plate3/F15_s1,HEPG2
399,HEPG2-02_3_F15,HEPG2-02,3,F15,24,positive_control,train/HEPG2-02/Plate3/F15_s2,HEPG2
400,HEPG2-02_3_F19,HEPG2-02,3,F19,21,positive_control,train/HEPG2-02/Plate3/F19_s1,HEPG2
401,HEPG2-02_3_F19,HEPG2-02,3,F19,21,positive_control,train/HEPG2-02/Plate3/F19_s2,HEPG2
402,HEPG2-02_3_F22,HEPG2-02,3,F22,10,positive_control,train/HEPG2-02/Plate3/F22_s1,HEPG2
403,HEPG2-02_3_F22,HEPG2-02,3,F22,10,positive_control,train/HEPG2-02/Plate3/F22_s2,HEPG2
404,HEPG2-02_3_H03,HEPG2-02,3,H03,13,positive_control,train/HEPG2-02/Plate3/H03_s1,HEPG2
405,HEPG2-02_3_H03,HEPG2-02,3,H03,13,positive_control,train/HEPG2-02/Plate3/H03_s2,HEPG2
406,HEPG2-02_3_H07,HEPG2-02,3,H07,15,positive_control,train/HEPG2-02/Plate3/H07_s1,HEPG2
407,HEPG2-02_3_H07,HEPG2-02,3,H07,15,positive_control,train/HEPG2-02/Plate3/H07_s2,HEPG2
408,HEPG2-02_3_H11,HEPG2-02,3,H11,14,positive_control,train/HEPG2-02/Plate3/H11_s1,HEPG2
409,HEPG2-02_3_H11,HEPG2-02,3,H11,14,positive_control,train/HEPG2-02/Plate3/H11_s2,HEPG2
410,HEPG2-02_3_H15,HEPG2-02,3,H15,1,positive_control,train/HEPG2-02/Plate3/H15_s1,HEPG2
411,HEPG2-02_3_H15,HEPG2-02,3,H15,1,positive_control,train/HEPG2-02/Plate3/H15_s2,HEPG2
412,HEPG2-02_3_H19,HEPG2-02,3,H19,17,positive_control,train/HEPG2-02/Plate3/H19_s1,HEPG2
413,HEPG2-02_3_H19,HEPG2-02,3,H19,17,positive_control,train/HEPG2-02/Plate3/H19_s2,HEPG2
414,HEPG2-02_3_H22,HEPG2-02,3,H22,2,positive_control,train/HEPG2-02/Plate3/H22_s1,HEPG2
415,HEPG2-02_3_H22,HEPG2-02,3,H22,2,positive_control,train/HEPG2-02/Plate3/H22_s2,HEPG2
416,HEPG2-02_3_J03,HEPG2-02,3,J03,18,positive_control,train/HEPG2-02/Plate3/J03_s1,HEPG2
417,HEPG2-02_3_J03,HEPG2-02,3,J03,18,positive_control,train/HEPG2-02/Plate3/J03_s2,HEPG2
418,HEPG2-02_3_J07,HEPG2-02,3,J07,25,positive_control,train/HEPG2-02/Plate3/J07_s1,HEPG2
419,HEPG2-02_3_J07,HEPG2-02,3,J07,25,positive_control,train/HEPG2-02/Plate3/J07_s2,HEPG2
420,HEPG2-02_3_J11,HEPG2-02,3,J11,5,positive_control,train/HEPG2-02/Plate3/J11_s1,HEPG2
421,HEPG2-02_3_J11,HEPG2-02,3,J11,5,positive_control,train/HEPG2-02/Plate3/J11_s2,HEPG2
422,HEPG2-02_3_J15,HEPG2-02,3,J15,16,positive_control,train/HEPG2-02/Plate3/J15_s1,HEPG2
423,HEPG2-02_3_J15,HEPG2-02,3,J15,16,positive_control,train/HEPG2-02/Plate3/J15_s2,HEPG2
424,HEPG2-02_3_J19,HEPG2-02,3,J19,26,positive_control,train/HEPG2-02/Plate3/J19_s1,HEPG2
425,HEPG2-02_3_J19,HEPG2-02,3,J19,26,positive_control,train/HEPG2-02/Plate3/J19_s2,HEPG2
426,HEPG2-02_3_J22,HEPG2-02,3,J22,20,positive_control,train/HEPG2-02/Plate3/J22_s1,HEPG2
427,HEPG2-02_3_J22,HEPG2-02,3,J22,20,positive_control,train/HEPG2-02/Plate3/J22_s2,HEPG2
428,HEPG2-02_3_M03,HEPG2-02,3,M03,19,positive_control,train/HEPG2-02/Plate3/M03_s1,HEPG2
429,HEPG2-02_3_M03,HEPG2-02,3,M03,19,positive_control,train/HEPG2-02/Plate3/M03_s2,HEPG2
430,HEPG2-02_3_M07,HEPG2-02,3,M07,7,positive_control,train/HEPG2-02/Plate3/M07_s1,HEPG2
431,HEPG2-02_3_M07,HEPG2-02,3,M07,7,positive_control,train/HEPG2-02/Plate3/M07_s2,HEPG2
432,HEPG2-02_3_M11,HEPG2-02,3,M11,12,positive_control,train/HEPG2-02/Plate3/M11_s1,HEPG2
433,HEPG2-02_3_M11,HEPG2-02,3,M11,12,positive_control,train/HEPG2-02/Plate3/M11_s2,HEPG2
434,HEPG2-02_3_M15,HEPG2-02,3,M15,27,positive_control,train/HEPG2-02/Plate3/M15_s1,HEPG2
435,HEPG2-02_3_M15,HEPG2-02,3,M15,27,positive_control,train/HEPG2-02/Plate3/M15_s2,HEPG2
436,HEPG2-02_3_M19,HEPG2-02,3,M19,11,positive_control,train/HEPG2-02/Plate3/M19_s1,HEPG2
437,HEPG2-02_3_M19,HEPG2-02,3,M19,11,positive_control,train/HEPG2-02/Plate3/M19_s2,HEPG2
438,HEPG2-02_3_M22,HEPG2-02,3,M22,0,positive_control,train/HEPG2-02/Plate3/M22_s1,HEPG2
439,HEPG2-02_3_M22,HEPG2-02,3,M22,0,positive_control,train/HEPG2-02/Plate3/M22_s2,HEPG2
440,HEPG2-02_4_B02,HEPG2-02,4,B02,30,negative_control,train/HEPG2-02/Plate4/B02_s1,HEPG2
441,HEPG2-02_4_B02,HEPG2-02,4,B02,30,negative_control,train/HEPG2-02/Plate4/B02_s2,HEPG2
442,HEPG2-02_4_C03,HEPG2-02,4,C03,27,positive_control,train/HEPG2-02/Plate4/C03_s1,HEPG2
443,HEPG2-02_4_C03,HEPG2-02,4,C03,27,positive_control,train/HEPG2-02/Plate4/C03_s2,HEPG2
444,HEPG2-02_4_C07,HEPG2-02,4,C07,20,positive_control,train/HEPG2-02/Plate4/C07_s1,HEPG2
445,HEPG2-02_4_C07,HEPG2-02,4,C07,20,positive_control,train/HEPG2-02/Plate4/C07_s2,HEPG2
446,HEPG2-02_4_C11,HEPG2-02,4,C11,19,positive_control,train/HEPG2-02/Plate4/C11_s1,HEPG2
447,HEPG2-02_4_C11,HEPG2-02,4,C11,19,positive_control,train/HEPG2-02/Plate4/C11_s2,HEPG2
448,HEPG2-02_4_C15,HEPG2-02,4,C15,17,positive_control,train/HEPG2-02/Plate4/C15_s1,HEPG2
